project_id,project_name,category,status,latitude,longitude,coord_flag,start_year,completion_year,contract_amount,contractor,province,region,before_scene_count,after_scene_count,composite_valid,anywhere_ibi,anywhere_bui,anywhere_ndvi,anywhere_ndbi,anywhere_mndwi,anywhere_tcb,anywhere_tcg,anywhere_tcw,anywhere_ndti,broad_ibi,broad_bui,broad_ndvi,broad_ndbi,broad_mndwi,broad_tcb,broad_tcg,broad_tcw,broad_ndti,tight_ibi,tight_bui,tight_ndvi,tight_ndbi,tight_mndwi,tight_tcb,tight_tcg,tight_tcw,tight_ndti,before_tile_url,after_tile_url,signal_pattern,signal_interpretation,data_quality,ghost_probability,ghost_tier,coord_displacement,neighbour_mean_ibi,anomalous_vs_neighbourhood
21DQ0027,"ORGANIZATIONAL OUTCOME 2: PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS-FLOOD MANAGEMENT PROGRAM - CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - CONSTRUCTION OF REVETMENT AND OTHER IMPROVEMENTS ALONG CARMONA RIVER, BR",Flood Control and Drainage,Completed,14.299345,121.0357682,ok,2021,2022,77199998.22,DMLC BUILDERS (36650),,,143,141,True,2.2590463006073804,0.7025028375802571,0.3283907202279428,0.2009418144953421,0.3841623447521904,0.1026165320247411,0.1186504689417779,0.0554371736593544,0.3117201110611052,-0.4622572217584669,0.1636779464004098,-0.1063278264192741,0.0573501199811357,0.0180915936597951,-0.017554110008575,-0.0416703232292881,-0.0067931270351672,0.0919186112669427,-0.5633328653307393,0.283267993620523,-0.185374605758746,0.097893387861777,0.0596940170206685,-0.0096892765882335,-0.0687515481693934,-0.0080075253959966,0.0989649794029905,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2b3a54f2eb90c93455c4483801970555-c731d5f09f89dbb1700fecdf3b3b269c/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/82943e7a71323415180a9b0a01eb3cbd-cd6ab620b6bfc3051727c26549fb0c6f/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21PK0025,"ORGANIZATIONAL OUTCOME 2: PROTECT LIVES AND PROPERTIES AGAINST MAJOR FLOODS: FLOOD MANAGEMENT PROGRAM - CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS: CONSTRUCTION OF SITIO SABANGAN, MALUSONG FLOOD CONTROL STA. 170+200 - STA",Flood Control and Drainage,Completed,17.3515639,121.1781306,ok,2022,2022,9211999.11,SONBLESSED CONSTRUCTION AND SUPPLY (40230),,,590,552,True,0.4797828963188787,0.4816618397806884,0.0691851613847381,0.1937721288903935,0.1133305742800107,0.0801221478506922,0.04283678965047,0.0363324620865285,0.3060471172200203,-0.524649115259889,0.0624955558477489,-0.0249586654554603,0.0375368903922885,-0.0159358227593602,0.0080331301131935,-0.008326445935734,-0.0158983683590782,0.042979142356897,-0.3617802593359878,0.0605003119692826,-0.0255352341819962,0.0349650777872864,-0.0135128399373281,-0.0031020364347004,-0.0098698844137276,-0.0087610232511849,0.0329470572868969,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6e35e88314ae2becd1b6effa93a9faab-2cf754b3bd4a9344991d57fb90dc52f2/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/c979af017d4a91f1b4ee5417074661e7-3313bca8ca8d9e9149f636d9b950a178/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21BG0123,"LOCAL PROGRAM - CONSTRUCTION / REPAIR / REHABILITATION / IMPROVEMENT OF VARIOUS INFRASTRUCTURE INCLUDING LOCAL PROJECTS - FLOOD CONTROL STRUCTURE/FACILITIES - CONSTRUCTION OF FLOOD CONTROL STRUCTURE ALONG CAGAYAN RIVER BANK - BRGY. PAPPAT, ANGADANAN, ISA",Flood Control and Drainage,Completed,16.7484289,121.7385922,ok,2021,2022,96494173.75,D.A. CADELIÑA CONSTRUCTION (29004) / GACUTAN CONSTRUCTION INC. (FORMERLY: GACUTAN CONSTRUCTION) (10789),,,143,141,True,125.36519072331066,0.9056820895491056,0.4746904592586527,0.5928644485993696,0.2727915265030978,0.2209083946965634,0.032341529405117,0.0688956661701202,0.235120359544959,-2.910275454318811,0.178352629250197,-0.0712561821182207,0.1070964471319763,-0.0500598414269145,0.0794534091436411,-0.0378581167099599,-0.0618899695196108,0.0387122407982498,8.045789092288397,0.1993816244935757,-0.1329591651022564,0.0664224593913192,0.027233251880997,0.0849282775488446,-0.0531921478016437,-0.0532865526245749,0.0472690752479722,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/5204df9ab0cb5f5b83c07a7352e594b3-48ecec397a527bc2d674aefcf6730d9a/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/1f92a964fafd57a7ae10c94f64dbe96f-dbf8f96b7f54b304ebb874496fe77421/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.236,built,confirmed_built,-0.7274445520055831,False
22AI0104,"CONSTRUCTION OF FLOOD CONTROL STRUCTURE ALONG CABULANDAYAN RIVER, BRGY. SALUD, NATIVIDAD, PANGASINAN",Flood Control and Drainage,Completed,16.0559172,120.7950717,ok,2022,2022,29047823.6,ORIENTAL SALES CENTER AND CONTRACTOR (33630),,,590,552,True,27.594236300221866,0.9029042479516384,0.1127778797941684,0.3055154870425663,0.28553047196314,0.1096913420885801,0.0246843376010656,0.0290812295384705,0.2338163792768892,-0.6049606883799085,0.1689685348014551,-0.1011100072919771,0.067858527509478,0.0392824368011996,0.0077049673650599,-0.0369459483145805,-0.0151729901986639,0.0405755137070634,-0.5158395246222459,0.1571794948600932,-0.0856762588096374,0.0715032360504558,0.017388982711132,-0.0059923174071347,-0.0335750229098365,-0.0145149789175932,0.0336733114111442,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7ff73fdbba6e97c46592ddb103a4b628-7bca6af82901e65b674ed87ad20bc9fd/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/88e180129aba3f6e0dc1847c641b7e80-e3c5a356d4381fbb4088346b54feec54/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21JI0008,"CONSTRUCTION OF FLOOD CONTROL ALONG IMELDA-BAYOG-KUMALARANG-LAPUYAN-MARGOSATUBIG ROAD, PART OF SIBUGUEY RIVER, BRGY. PILAR, DIPLAHAN, ZAMBOANGA SIBUGAY",Flood Control and Drainage,Completed,7.7456004,122.9684461,ok,2021,2022,42097344.15,"RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R (22901)",,,143,141,True,124.88512500105026,1.0348946848925002,1.0789463129364658,0.4305622054614639,0.948596989110834,0.2719111654486508,0.3093409604404121,0.1712457791611552,0.4001022465203753,1.452422048617314,-0.0411572060015245,0.1073726289093808,0.0662154229078562,-0.1943727398742786,0.0902900310411174,0.0193403227057272,-0.0724350812057352,0.0191649767075346,-0.3994084969572385,0.1073647344095934,-0.0365870312353213,0.070777703174272,-0.0908833013075244,0.0673920961619094,-0.0045086827594149,-0.0686366864402682,0.1250982159727231,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/492871db14ecff1dae11a789b23b1081-05e7b2c6044338c1f7369a2da7112dc8/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/fd9b64599b46ee6d2765aa3b9dd002e6-0887314808969df3d68f1b5bb7feec14/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
22KD0049,"CONSTRUCTION OF DRAINAGE BARANGAY CAMAMAN-AN, CAGAYAN DE ORO CITY",Flood Control and Drainage,Completed,8.4745469,124.6563333,ok,2022,2022,4950000.0,GREEN BUILDER AND ENTERPRISES (39541),,,590,552,True,430.1906788080056,0.3528174124741893,0.12597494610544,0.128474621516853,0.1955117719020705,0.1193384882479907,0.0886670035183429,0.0479783693611621,0.2035366742163752,-2.5769558328495656,-0.0147895980731316,0.0204428411781462,0.0056532431050146,-0.0416793182568181,-0.0289221999070875,0.0074128227641254,0.0020359903414642,0.0087332796902086,-12.319329126582987,0.0003806572144336,0.0087831855968709,0.0091638428113045,-0.0378032739041807,-0.0348552011214818,0.0077244269475044,0.0045037607702878,0.0114527948747485,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/02e7410af8bf80a7e9f77e5863d459a1-2a00f44fe389399dc9e50590e58da772/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0a4b2899eddbb53e2f0fb6fdbefa8f07-e6e1e3d205c47e9b7894dacdc1b440f1/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
22CN0028,"REHABILITATION OF BALITWAK - SAN ISIDRO FLOOD CONTROL, SAN LUIS, AURORA",Flood Control and Drainage,Completed,15.7338518,121.4942698,ok,2022,2022,88899039.16,DALCON CONSTRUCTION (40601) / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION) (13722),,,590,552,True,124.42799734004178,0.3139955468777846,0.0750217683206839,0.1254983001084281,0.1266170390920565,0.11380553708449,0.0404275172909721,0.0150123994842171,0.20823221446451,-0.1255007658832108,0.056122910097225,-0.0368463687981175,0.0192765412991074,0.0214280158096166,0.0318022589088168,-0.0198018194637378,-0.0096613463437419,0.0176400658390099,-1.7874249109168157,0.0043666118177738,0.0073022975247605,0.0116689093425343,-0.0202776780749169,0.0485384695172398,-0.0129184042646992,-0.0233302316252407,0.0133932501338625,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/f8b068eb3a44f620a01a4f238f099fd1-e81861bfc0ca30d2e2e7b58614390ae9/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/bfd28323f95b2109e0f0ca9d41807709-4a25e0d9aa2c06b2ef8505c4a21ac9da/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
22FB0044,"OO2 - CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - UPGRADING OF RIVER BANK PROTECTION WORKS ALONG MARIAWA-TAYSAN RIVER, LEGAZPI CITY",Flood Control and Drainage,Completed,13.1032305,123.7295582,ok,2022,2022,47979306.09,SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY) (42402) / 3RB CONSTRUCTION & SUPPLY (19541),,,590,552,True,0.2940660442476941,0.5378822257175132,0.170537895113818,0.2097013509626937,0.1994145554482259,0.0929161654409021,0.0391452891997992,0.0336920120745897,0.2677790222584025,-0.0065902320203191,0.0689466912511073,-0.0396096249608493,0.029337066290258,0.0249164097268222,0.0047356726275793,-0.0125489377495421,-0.0045643364920916,0.0352721919265239,0.0179207017707452,0.1208388628107122,-0.0725342249696882,0.048304637841024,0.0489978676015649,0.0134897114116634,-0.0233791953186427,-0.009345419076014,0.0564689150053999,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/bed6e3f897b7705e37feb7ca55d3ccb3-e590d9d499b10a25166f8a01eca8bd44/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/487122f1572937265b898593c971186b-c558503347bc90b538f8cb294443c0ca/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
22CE0076,"CONSTRUCTION OF FLOOD MITIGATION STRUCTURE AT MALAYOP CREEK, BARANGAY BERTESE, QUEZON, NUEVA ECIJA",Flood Control and Drainage,Completed,15.5716429,120.8239109,ok,2022,2022,11760000.0,"R.A. PAHATI CONST. & SUPPLY, INC. (35843)",,,590,552,True,2.8498035734469616,0.8040668357241053,0.2494612411087017,0.2994619758035004,0.3126036833287007,0.113650742578134,0.081919039485976,0.0839159675210714,0.2506380886482573,-3.0125683198380395,0.1081662640922698,-0.0722809375207101,0.0358853265715596,0.0286997871904156,0.0188546325693314,-0.0207627933142584,-0.0121225269505978,0.0193576498426209,-17.99170476609105,0.0790678496665873,-0.0428148673650955,0.0362529823014917,0.0109998350626277,0.0083246394736243,-0.0139128168733725,-0.0090585532668061,0.0037459174167145,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7dea40f7b75c1c700d4b2bfdf2940353-0b01fedb726ef611656dfd324bd1c0b3/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/5ea53aa65cba962c2385ce35bc797ffb-97d8c840c59820989afe68580d832ab6/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
22DD0152,"CONVERGENCE AND SPECIAL SUPPORT PROGRAM, BASIC INFRASTRUCTURE PROGRAM (BIP), FLOOD MITIGATION STRUCTURES PROTECTING PUBLIC INFRASTRUCTURES/FACILITIES, REHABILITATION OF DRAINAGE SYSTEM, BARANGAY ADYA AND BARANGAY CUMBA, LIPA CITY, BATANGAS",Flood Control and Drainage,Completed,13.9067361,121.1382917,ok,2022,2022,13443880.0,RUSMEN BUILDERS & DEVELOPMENT CORPORATION (FORMERL (10674),,,590,552,True,4.7384916688003225,0.3786334498532243,0.1604492051614757,0.1433819609827559,0.2014950741641645,0.2508345143981278,0.1310806439317763,-0.0087347389023751,0.2368894578209965,0.4310970608553663,0.0708885786141199,-0.047163114763724,0.0237254638503958,0.0281497141537469,0.1569289373604797,0.0150357609158617,-0.0552057935917452,0.0455982825161,0.1682698376438846,0.0911616373637539,-0.0470320715897856,0.0441295657739683,8.258246195888372e-06,0.1386770939480409,-0.0004766831303891,-0.0650510490173955,0.0368658947469482,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/9d9edf576dbff2bfe71e24f13d7ee7db-056b6d2f587c6376234125aaa5dfd1ed/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/54d4b91dfe685785f9dc7a52ecb91673-eb30268ea175f8611851228a4b910054/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.14,built,confirmed_built,-0.7274445520055831,False
21FK0022,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS-CONSTRUCTION OF RIVER FLOOD CONTROL SYSTEM, MIBACONG SORSOGON CITY",Flood Control and Drainage,Completed,12.9912483,123.8970467,ok,2021,2022,54040000.0,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. (34105),,,143,141,True,1.7882435539552457,0.576834715058528,0.1946407033097168,0.2215273194749271,0.2033981712145706,0.1331647877816111,0.0706101459931582,0.036122199960798,0.2511234820170909,-0.0050969337728975,0.0408717174362499,-0.0321925329276191,0.0086791845086307,0.0110571393724279,0.0112905915275605,-0.0057439300478489,-0.0034703063631151,0.025318656190827,-0.2239606204257164,0.2323188113845588,-0.1598875335383626,0.0724312778461961,0.0622651224299258,0.0024493147858195,-0.0479412171448033,-0.0061734916236641,0.0897692790130977,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/57f953ec2ace08b1c622506f58435c07-30bfc2c86f14581efdf5cf4d1965a81a/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/ed6d305cfefd88f06d7a1de4e4259c71-880104b90d7eb30322ad34c17f47514d/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
22CJ0006,"SUSTAINABLE INFRASTRUCTURE PROJECTS ALLEVIATING GAPS (SIPAG) FLOOD MITIGATION STRUCTURES PROTECTING PUBLIC INFRASTRUCTURES/FACILITIES CONSTRUCTION OF SLOPE PROTECTION ALONG CAMILING RIVER LEFT BANK, PINDANGAN 1ST - PINDANGAN 2ND SECTION (PACKAGE C), CAMIL",Flood Control and Drainage,Completed,15.7398661,120.4283811,ok,2022,2022,17269559.94,GJE BUILDERS CORPORATION (FORMERLY: GJE BUILDERS) (18286),,,590,552,True,3.882702399454269,0.793809466262142,0.3116135548739268,0.3368148698753621,0.124387709553193,0.0462123634802177,0.1043251335021108,0.0517430491954087,0.4023007840097456,0.053133376132438,-0.0298103924881302,0.0312322137020002,0.0014218212138699,-0.0200790838087211,-0.0210860995319475,0.0051961014546995,0.0062829073412084,-0.0137420953289906,-0.5321733249416137,0.0625096262057345,-0.0108235548582325,0.0516860713475019,-0.0338421214603559,-0.0293294090244585,-0.0114238819933949,-0.0071525288420124,0.0056649717145922,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0eea8255e27e9b465f92cd90f0f8d93f-7f501ebd591b44bf935e35ae102a7962/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/11a6d65d4e28868897548383f5c2526e-4c74a220d39b4b92240944389b154702/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
22HH0044,"CONVERGENCE AND SPECIAL SUPPORT PROGRAM - BASIC INFRASTRUCTURE PROGRAM (BIP) - FLOOD MITIGATION STRUCTURES PROTECTING PUBLIC INFRASTRUCTURES / FACILITIES - CONSTRUCTION OF DRAINAGE SYSTEM AT BARANGAY KALUBIHAN, CEBU CITY",Flood Control and Drainage,Completed,10.2975317,123.9004105,ok,2022,2022,4941185.77,NEW GLOBALDEV CORPORATION (45850),,,590,552,True,238.15888581875055,0.1518540142307265,0.1206527006007711,0.0955216546294914,0.2057333115830597,0.349778886152804,0.0840135155856609,0.1881234470754862,0.2339599575701245,-40.12856888110405,-0.0010202002353616,0.0065222225674366,0.005502022332075,-0.0136686139246103,0.015584120446287,0.0014138611547212,-0.0115980515831609,0.0205532151734163,17.506600109091902,-0.0010918170049275,0.0239789589293015,0.022887141924374,-0.0382902411459946,0.0228946133842763,-2.6625304768210377e-05,-0.0355065018384232,0.0098957540092318,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/22dbce186b7f1910a7080386db2c7339-8b3874b629fb02ace6b7472b699c3862/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/a41b59be52f3f6cac1dd6e0bac0da426-4c47ee6553cc593c39cc748d0ce1f9c3/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.35,built,confirmed_built,-0.7274445520055831,False
22OF0057,"REHABILITATION OF FLOOD CONTROL STRUCTURE ALONG REGALADO HIGHWAY, QUEZON CITY",Flood Control and Drainage,Completed,14.7022644,121.0645113,ok,2022,2022,19600000.0,CG GENERAL CONSTRUCTION & DEVELOPMENT CORPORATION (41900),,,590,552,True,22.727996370901327,0.2952648573228201,0.1519445198029916,0.1206092840969586,0.1420356709485276,0.0795092342346906,0.0409186543449759,0.0304270483531057,0.129780535155304,-1.517072046958762,0.0628982292157961,-0.0358657901559541,0.027032439059842,-0.0014254666676736,0.0185565921194376,-0.0084621061562569,-0.0142817482599934,0.0200261130743208,-0.8941919363666991,0.0084266650439924,-0.0036533304986427,0.0047733345453496,-0.0050468392971744,0.0166709776318015,0.0001217234535821,-0.0099880828390092,0.004258266624544,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/10aa547523a8bb877998fa31fb139bc6-89e8b00031c45a29ef824b075a0fff01/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/fb41ab3f8db4d94be4442657f862c01f-1a1b3a1915fc3bcef35c2f4303ed800f/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.6,suspect,coord_displaced,-0.7274445520055831,False
21PA0234,"CONSTRUCTION OF BULBULALA FLOOD CONTROL STRUCTURE, STA.45+400 - STA.45+900, LA PAZ, ABRA",Flood Control and Drainage,Completed,17.6541361,120.6628833,ok,2022,2022,48997500.0,ST. TIMOTHY CONSTRUCTION CORPORATION ([REVOKED] 39196),,,590,552,True,94.12207512648476,0.3359098891806101,0.2802187552972403,0.1153338345441058,0.1651266356196065,0.1160170578934252,0.0900767797350883,0.0856671796321869,0.1100876517574145,1.183200967046349,-0.0642922055725335,0.0364240644800724,-0.0278681410924611,-0.0063780490153298,0.0189162088740316,0.0140574997680432,-0.0003755164269415,-0.0287525189624298,0.5155617790268109,-0.0229886786480303,0.0177746373454201,-0.0052140413026102,-0.0206797346317401,0.0320585003147376,0.0027518592087584,-0.0181198840139377,0.0003606996325094,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2cccb3d0d8f563ea5ee23d5f3ffe9fae-a073a725643a058180f22dd6fc7c0772/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/8dbe12a51dd7315ee59f42b9031da241-9871af8d0d455ea9f1434eaaec3b016b/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.276,built,confirmed_built,-0.7274445520055831,False
22AH0058,"CONSTRUCTION OF RIVERBANK PROTECTION STRUCTURE, BRGY. BONUAN BINLOC, DAGUPAN CITY, PANGASINAN",Flood Control and Drainage,Completed,16.1101869,120.3727838,ok,2022,2022,23274708.85,R.A. MATIAS CONSTRUCTION AND DEVELOPERS INC. (FORMERLY : R.A. MATIAS CONSTRUCTION AND DEVELOPERS) (26346),,,590,552,True,138.11310403144012,0.4060164237161612,0.4751414817008201,0.2968291866863817,0.2909791718463321,0.2975998705163598,0.0537784289121627,0.0173465650647878,0.2711663500570114,1.56340946276707,-0.0249011546269013,0.0834874751970247,0.0585863205701234,-0.2072810816144444,0.1074535087545087,-0.0351920349741917,-0.0627109153748019,0.0876777315877931,-3.1432721716062764,0.1249583347246938,-0.086660035227757,0.0382982994969368,0.030068142114608,0.1648349161877922,-0.0814460592895606,-0.0638125352186858,0.0218317144714019,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6287b054474a958718093ff51fe995ad-8a8514e25407dd19d90f6e82e80a65b1/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/57b940a69303c870238b9d641f4733e0-f05b8ab8c017b07daa0f57928d3aeae6/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.7274445520055831,False
22OA0019,"CONSTRUCTION OF RIVERWALL ALONG SOUTH PINAGKABALIAN RIVER (PHASE 8), BRGY. PANGHULO, MALABON CITY",Flood Control and Drainage,Completed,14.6882197,120.945571,ok,2022,2022,49000000.0,AKN CONSTRUCTION CORPORATION (11845),,,590,552,True,561.5990403053396,0.4204202968162083,0.3164538508775979,0.2930943770821859,0.2970127653998434,0.3989071782022714,0.0737646238468587,0.0428597516812384,0.0882755789292854,1.1942993278684078,0.0368702264686288,-0.0161325863691962,0.0207376400994325,-0.0108112294512841,-0.0119305032556223,0.003777776737832,-0.004435607635251,-0.0047141798008139,75.28062851390992,0.044392231393198,-0.0179939189645866,0.0263983124286114,-0.0155366120568857,-0.0450487416014855,0.0098964037984275,0.001033862103374,0.0109182706147321,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/a1987dfa9516da89acf23f53469650c8-6bc7ecab15473216a411f0c5e633c56d/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/b6221246b2a8149188bc71d731f58ea8-6ee7d0a5deb9a13e574e61877f1c35f9/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.276,built,confirmed_built,-0.7274445520055831,False
22JI0040,"CONSTRUCTION OF FLOOD CONTROL STRUCTURE (REVETMENT WALL) ALONG SIBUGUEY RIVER, BARANGAY SAN JOSE, IMELDA, ZAMBOANGA SIBUGAY",Flood Control and Drainage,Completed,7.6481955,122.9316079,ok,2022,2022,9700502.28,BADSBRO CONSTRUCTION AND GENERAL MERCHANDISE (32876),,,590,552,True,7.945029887685096,0.6822612929393036,0.5080718197407695,0.2361627154066328,0.2002893664816913,0.2202478501059114,0.1962796375125646,0.042121204458177,0.3239963696271765,0.278054624558706,-0.1674539468223859,0.0965351835893814,-0.0709187632330045,-0.0050479674030173,0.0669305506471426,0.0374027193903515,-0.0098375587944541,-0.0624467287719748,0.8547526609063537,-0.3904664046276331,0.2362412024505346,-0.1542252021770985,-0.0330619945276869,0.1116422749904699,0.0761066335758868,-0.014578992074962,-0.0866371963675025,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/bfe92029405c60c33479bc2311ed589c-a98bdd9259c47ac2ed9a53162541cfce/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/3fddd623924fe0b66be0fec557c6083c-04faf6d5c80f46d0edaf1d17ca801b3c/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.174,built,confirmed_built,-0.7274445520055831,False
22OA0060,"CONSTRUCTION OF MARALA PUMPING STATION, NAVOTAS CITY",Flood Control and Drainage,Completed,14.6365308,120.9626103,ok,2022,2022,19592636.68,CATTECORYLL CONSTRUCTION & TRADING CORP (41434),,,590,552,True,1314.836313197553,0.3722176229281168,0.0658905215064947,0.2878554847742388,0.1406032442967671,0.1094892303861677,0.0203049841210245,0.0378341970995068,0.1015087124768799,7.709325282923809,0.0202343292545511,-0.0060455613374151,0.014188767917136,-0.0127606602509724,0.0053184626050723,-0.0022489810011338,-0.0080103232513173,0.0079237581332689,-4.621303655265487,0.0140831104264673,0.0006322285469761,0.0147153389734434,-0.0093418522821034,0.0017383394287951,-0.0018177730313295,-0.0066382708927519,-0.0005922802793231,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/46901a0d90cd86fc2643763dd376ac82-c57bb01cdee5b76a03003342cfefd874/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/c826609b54277a1a14401902368d9b5f-aa73750d5525acf15d24e4ed439e4a90/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.35,built,confirmed_built,-0.727444552005583,False
